1019635,IfcCovering,199393,IfcWall
1019635,IfcCovering,199437,IfcWall
1019635,IfcCovering,1013893,IfcWall
1019635,IfcCovering,246138,IfcMember
1019635,IfcCovering,98720,IfcColumn
1019635,IfcCovering,246320,IfcMember
1019635,IfcCovering,246523,IfcMember
1019635,IfcCovering,98778,IfcColumn
1019635,IfcCovering,246368,IfcMember
1019695,IfcCovering,209851,IfcCurtainWall
1019695,IfcCovering,245763,IfcCurtainWall
1019695,IfcCovering,1013893,IfcWall
1019695,IfcCovering,98488,IfcColumn
1019695,IfcCovering,98546,IfcColumn
1019695,IfcCovering,246170,IfcMember
1019695,IfcCovering,246186,IfcMember
1019695,IfcCovering,246281,IfcMember
1019695,IfcCovering,246491,IfcMember
1019740,IfcCovering,1014017,IfcWall
1019740,IfcCovering,211417,IfcCurtainWall
1019740,IfcCovering,235699,IfcCurtainWall
1019740,IfcCovering,199481,IfcWall
1019740,IfcCovering,236003,IfcMember
1019740,IfcCovering,236132,IfcMember
1019740,IfcCovering,236386,IfcMember
1019800,IfcCovering,199525,IfcWall
1019800,IfcCovering,213771,IfcCurtainWall
1019800,IfcCovering,240611,IfcCurtainWall
1019800,IfcCovering,98198,IfcColumn
1019800,IfcCovering,98256,IfcColumn
1019845,IfcCovering,199569,IfcWall
1019845,IfcCovering,213771,IfcCurtainWall
1019845,IfcCovering,240611,IfcCurtainWall
1019905,IfcCovering,213771,IfcCurtainWall
1019905,IfcCovering,97908,IfcColumn
1019905,IfcCovering,97966,IfcColumn
1019965,IfcCovering,218540,IfcCurtainWall
1019965,IfcCovering,243831,IfcCurtainWall
1019965,IfcCovering,244672,IfcMember
1019965,IfcCovering,719263,IfcWall
1019965,IfcCovering,233088,IfcCurtainWall
1019965,IfcCovering,242437,IfcCurtainWall
1019965,IfcCovering,596305,IfcCurtainWall
1019965,IfcCovering,242854,IfcMember
1019965,IfcCovering,242763,IfcMember
1019965,IfcCovering,243127,IfcMember
1019965,IfcCovering,243341,IfcMember
1019965,IfcCovering,596439,IfcMember
1019965,IfcCovering,243072,IfcMember
1019965,IfcCovering,233604,IfcMember
1019965,IfcCovering,242922,IfcMember
1019965,IfcCovering,242977,IfcMember
1019965,IfcCovering,243293,IfcMember
1019965,IfcCovering,243309,IfcMember
1019965,IfcCovering,243325,IfcMember
1019965,IfcCovering,242838,IfcMember
1019965,IfcCovering,244797,IfcMember
1019965,IfcCovering,244833,IfcMember
1020025,IfcCovering,218540,IfcCurtainWall
1020025,IfcCovering,243831,IfcCurtainWall
1020025,IfcCovering,98082,IfcColumn
1020025,IfcCovering,98372,IfcColumn
1020025,IfcCovering,245085,IfcMember
1020025,IfcCovering,244888,IfcMember
1020025,IfcCovering,244924,IfcMember
1020025,IfcCovering,245049,IfcMember
1020025,IfcCovering,244415,IfcMember
1020025,IfcCovering,244470,IfcMember
1020025,IfcCovering,245210,IfcMember
1020085,IfcCovering,222415,IfcCurtainWall
1020085,IfcCovering,199701,IfcWall
1020085,IfcCovering,199833,IfcWall
1020085,IfcCovering,1014502,IfcWall
1020085,IfcCovering,98082,IfcColumn
1020130,IfcCovering,222415,IfcCurtainWall
1020130,IfcCovering,199657,IfcWall
1020130,IfcCovering,199701,IfcWall
1020130,IfcCovering,199833,IfcWall
1020190,IfcCovering,222415,IfcCurtainWall
1020190,IfcCovering,199657,IfcWall
1020190,IfcCovering,199833,IfcWall
1020190,IfcCovering,98372,IfcColumn
1020190,IfcCovering,98430,IfcColumn
1020250,IfcCovering,224688,IfcCurtainWall
1020250,IfcCovering,199745,IfcWall
1020250,IfcCovering,98604,IfcColumn
1020250,IfcCovering,98662,IfcColumn
1020295,IfcCovering,227076,IfcCurtainWall
1020295,IfcCovering,199745,IfcWall
1020295,IfcCovering,174368,IfcWall
1020295,IfcCovering,173636,IfcWall
1020295,IfcCovering,173908,IfcWall
1020355,IfcCovering,227076,IfcCurtainWall
1020355,IfcCovering,199789,IfcWall
1020355,IfcCovering,174368,IfcWall
1020355,IfcCovering,98836,IfcColumn
1019531,IfcCovering,172676,IfcWall
1019531,IfcCovering,1022894,IfcWall
1019531,IfcCovering,172384,IfcWall
1019531,IfcCovering,98256,IfcColumn
1019531,IfcCovering,98314,IfcColumn
1019531,IfcCovering,718532,IfcWall
1019531,IfcCovering,718974,IfcWall
1019531,IfcCovering,719051,IfcWall
1019531,IfcCovering,1019336,IfcWall
1019531,IfcCovering,98372,IfcColumn
1019531,IfcCovering,172453,IfcWall
1019531,IfcCovering,173406,IfcWall
1019531,IfcCovering,173489,IfcWall
3193454,IfcCovering,719791,IfcWall
3193454,IfcCovering,1014017,IfcWall
3193454,IfcCovering,211417,IfcCurtainWall
3193454,IfcCovering,230933,IfcCurtainWall
3193454,IfcCovering,234101,IfcCurtainWall
3193454,IfcCovering,213093,IfcMember
3193454,IfcCovering,231433,IfcMember
3193454,IfcCovering,718366,IfcWall
3193454,IfcCovering,236596,IfcCurtainWall
3193454,IfcCovering,98198,IfcColumn
3193454,IfcCovering,212260,IfcMember
3193454,IfcCovering,212676,IfcMember
3193454,IfcCovering,213218,IfcMember
3193454,IfcCovering,237047,IfcMember
3193454,IfcCovering,237063,IfcMember
3193454,IfcCovering,237583,IfcMember
3193454,IfcCovering,231347,IfcMember
3193454,IfcCovering,231562,IfcMember
3193454,IfcCovering,212932,IfcMember
3193454,IfcCovering,212975,IfcMember
3193454,IfcCovering,213057,IfcMember
3217131,IfcCovering,172676,IfcWall
3193559,IfcCovering,218315,IfcWall
3193559,IfcCovering,233088,IfcCurtainWall
3193559,IfcCovering,240611,IfcCurtainWall
3193559,IfcCovering,242437,IfcCurtainWall
3193559,IfcCovering,596305,IfcCurtainWall
3193559,IfcCovering,241261,IfcMember
3193559,IfcCovering,242854,IfcMember
3193559,IfcCovering,98024,IfcColumn
3193559,IfcCovering,218517,IfcWall
3193559,IfcCovering,597026,IfcWall
3193559,IfcCovering,719595,IfcWall
3193559,IfcCovering,963779,IfcWall
3193559,IfcCovering,241225,IfcMember
3193559,IfcCovering,241493,IfcMember
3193559,IfcCovering,241777,IfcMember
3193559,IfcCovering,242763,IfcMember
3193559,IfcCovering,243127,IfcMember
3193559,IfcCovering,243341,IfcMember
3193559,IfcCovering,596391,IfcMember
3193559,IfcCovering,596439,IfcMember
3193559,IfcCovering,596455,IfcMember
3193559,IfcCovering,596503,IfcMember
3193559,IfcCovering,596535,IfcMember
3193559,IfcCovering,719429,IfcWall
3193559,IfcCovering,233627,IfcMember
3193559,IfcCovering,233502,IfcMember
3193559,IfcCovering,233754,IfcMember
3193559,IfcCovering,233604,IfcMember
3193559,IfcCovering,233695,IfcMember
3193499,IfcCovering,1014869,IfcWall
3193499,IfcCovering,224688,IfcCurtainWall
3193499,IfcCovering,231911,IfcCurtainWall
3193499,IfcCovering,225769,IfcMember
3193499,IfcCovering,232429,IfcMember
3193499,IfcCovering,98430,IfcColumn
3193499,IfcCovering,232574,IfcMember
3193499,IfcCovering,232746,IfcMember
3193499,IfcCovering,225597,IfcMember
3193499,IfcCovering,225640,IfcMember
3193499,IfcCovering,225726,IfcMember
3193499,IfcCovering,226268,IfcMember
3193499,IfcCovering,232386,IfcMember
3193499,IfcCovering,232515,IfcMember
3193499,IfcCovering,225871,IfcMember
3193499,IfcCovering,226311,IfcMember
12089,IfcSpace,90103,IfcSlab
12089,IfcSpace,196505,IfcSlab
12089,IfcSpace,90335,IfcSlab
12089,IfcSpace,1019435,IfcCovering
12089,IfcSpace,962321,IfcWall
12089,IfcSpace,207480,IfcCurtainWall
12089,IfcSpace,246898,IfcCurtainWall
12089,IfcSpace,248019,IfcCurtainWall
12089,IfcSpace,164183,IfcWall
12089,IfcSpace,199283,IfcWall
12089,IfcSpace,718974,IfcWall
12089,IfcSpace,98952,IfcColumn
12089,IfcSpace,105288,IfcColumn
12089,IfcSpace,207731,IfcSingleDoor
12089,IfcSpace,99010,IfcColumn
12089,IfcSpace,99068,IfcColumn
12089,IfcSpace,109337,IfcBeam
12089,IfcSpace,719051,IfcWall
12089,IfcSpace,962482,IfcWall
12089,IfcSpace,248076,IfcSingleDoor
12089,IfcSpace,247327,IfcMember
12089,IfcSpace,248296,IfcMember
12089,IfcSpace,248319,IfcMember
12089,IfcSpace,248371,IfcMember
12089,IfcSpace,248414,IfcMember
12089,IfcSpace,248453,IfcMember
12089,IfcSpace,248587,IfcMember
12089,IfcSpace,105348,IfcColumn
12089,IfcSpace,962148,IfcWall
12089,IfcSpace,247563,IfcMember
12089,IfcSpace,105408,IfcColumn
12089,IfcSpace,248521,IfcMember
12089,IfcSpace,248253,IfcMember
12089,IfcSpace,248335,IfcMember
12089,IfcSpace,248437,IfcMember
12089,IfcSpace,248469,IfcMember
12089,IfcSpace,248485,IfcMember
12089,IfcSpace,248564,IfcMember
12089,IfcSpace,248603,IfcMember
12089,IfcSpace,173343,IfcWall
12089,IfcSpace,1013773,IfcWall
12089,IfcSpace,197641,IfcWall
12089,IfcSpace,230524,IfcCurtainWall
12361,IfcSpace,90103,IfcSlab
12361,IfcSpace,1017352,IfcSlab
12361,IfcSpace,1019575,IfcCovering
12361,IfcSpace,207480,IfcCurtainWall
12361,IfcSpace,246898,IfcCurtainWall
12361,IfcSpace,297552,IfcCurtainWall
12361,IfcSpace,3196864,IfcCurtainWall
12361,IfcSpace,3197675,IfcCurtainWall
12361,IfcSpace,3198669,IfcCurtainWall
12361,IfcSpace,196572,IfcSlab
12361,IfcSpace,105048,IfcColumn
12361,IfcSpace,199283,IfcWall
12361,IfcSpace,199393,IfcWall
12361,IfcSpace,718974,IfcWall
12361,IfcSpace,1019635,IfcCovering
12361,IfcSpace,98720,IfcColumn
12361,IfcSpace,104988,IfcColumn
12361,IfcSpace,1013773,IfcWall
12361,IfcSpace,207959,IfcSingleDoor
12361,IfcSpace,98778,IfcColumn
12361,IfcSpace,247034,IfcSingleDoor
12361,IfcSpace,247284,IfcMember
12361,IfcSpace,247327,IfcMember
12361,IfcSpace,247425,IfcMember
12361,IfcSpace,247504,IfcMember
12361,IfcSpace,247527,IfcMember
12361,IfcSpace,247586,IfcMember
12361,IfcSpace,247681,IfcMember
12361,IfcSpace,105108,IfcColumn
12361,IfcSpace,247402,IfcMember
12361,IfcSpace,247563,IfcMember
12361,IfcSpace,247350,IfcMember
12361,IfcSpace,247366,IfcMember
12361,IfcSpace,247461,IfcMember
12361,IfcSpace,247602,IfcMember
12361,IfcSpace,247638,IfcMember
12361,IfcSpace,247704,IfcMember
12361,IfcSpace,247720,IfcMember
12361,IfcSpace,197641,IfcWall
12502,IfcSpace,952758,IfcSlab
12502,IfcSpace,90103,IfcSlab
12502,IfcSpace,196572,IfcSlab
12502,IfcSpace,1019635,IfcCovering
12502,IfcSpace,209851,IfcCurtainWall
12502,IfcSpace,245763,IfcCurtainWall
12502,IfcSpace,298862,IfcCurtainWall
12502,IfcSpace,300172,IfcCurtainWall
12502,IfcSpace,300902,IfcCurtainWall
12502,IfcSpace,302599,IfcCurtainWall
12502,IfcSpace,966209,IfcCurtainWall
12502,IfcSpace,984359,IfcCurtainWall
12502,IfcSpace,985669,IfcCurtainWall
12502,IfcSpace,986979,IfcCurtainWall
12502,IfcSpace,988289,IfcCurtainWall
12502,IfcSpace,105048,IfcColumn
12502,IfcSpace,199437,IfcWall
12502,IfcSpace,1013893,IfcWall
12502,IfcSpace,246138,IfcMember
12502,IfcSpace,246336,IfcMember
12502,IfcSpace,246475,IfcMember
12502,IfcSpace,209899,IfcSingleDoor
12502,IfcSpace,98720,IfcColumn
12502,IfcSpace,104988,IfcColumn
12502,IfcSpace,245958,IfcSingleDoor
12502,IfcSpace,246352,IfcMember
12502,IfcSpace,246320,IfcMember
12502,IfcSpace,246459,IfcMember
12502,IfcSpace,246523,IfcMember
12502,IfcSpace,98778,IfcColumn
12502,IfcSpace,246154,IfcMember
12502,IfcSpace,105108,IfcColumn
12502,IfcSpace,246368,IfcMember
12502,IfcSpace,199393,IfcWall
12502,IfcSpace,197641,IfcWall
12502,IfcSpace,718974,IfcWall
12686,IfcSpace,952758,IfcSlab
12686,IfcSpace,1017419,IfcSlab
12686,IfcSpace,1019695,IfcCovering
12686,IfcSpace,209851,IfcCurtainWall
12686,IfcSpace,245763,IfcCurtainWall
12686,IfcSpace,298862,IfcCurtainWall
12686,IfcSpace,300172,IfcCurtainWall
12686,IfcSpace,300902,IfcCurtainWall
12686,IfcSpace,302599,IfcCurtainWall
12686,IfcSpace,966209,IfcCurtainWall
12686,IfcSpace,984359,IfcCurtainWall
12686,IfcSpace,985669,IfcCurtainWall
12686,IfcSpace,986979,IfcCurtainWall
12686,IfcSpace,988289,IfcCurtainWall
12686,IfcSpace,199481,IfcWall
12686,IfcSpace,1013893,IfcWall
12686,IfcSpace,98488,IfcColumn
12686,IfcSpace,104688,IfcColumn
12686,IfcSpace,104748,IfcColumn
12686,IfcSpace,210094,IfcSingleDoor
12686,IfcSpace,98546,IfcColumn
12686,IfcSpace,104808,IfcColumn
12686,IfcSpace,245779,IfcSingleDoor
12686,IfcSpace,246245,IfcMember
12686,IfcSpace,246384,IfcMember
12686,IfcSpace,246222,IfcMember
12686,IfcSpace,246170,IfcMember
12686,IfcSpace,246186,IfcMember
12686,IfcSpace,246281,IfcMember
12686,IfcSpace,246400,IfcMember
12686,IfcSpace,246436,IfcMember
12686,IfcSpace,246491,IfcMember
12686,IfcSpace,197641,IfcWall
12686,IfcSpace,718974,IfcWall
12686,IfcSpace,199437,IfcWall
12840,IfcSpace,952758,IfcSlab
12840,IfcSpace,1017471,IfcSlab
12840,IfcSpace,1019740,IfcCovering
12840,IfcSpace,952985,IfcSlab
12840,IfcSpace,1014017,IfcWall
12840,IfcSpace,211417,IfcCurtainWall
12840,IfcSpace,234101,IfcCurtainWall
12840,IfcSpace,235699,IfcCurtainWall
12840,IfcSpace,301844,IfcCurtainWall
12840,IfcSpace,303516,IfcCurtainWall
12840,IfcSpace,304171,IfcCurtainWall
12840,IfcSpace,304982,IfcCurtainWall
12840,IfcSpace,983704,IfcCurtainWall
12840,IfcSpace,985014,IfcCurtainWall
12840,IfcSpace,986324,IfcCurtainWall
12840,IfcSpace,987634,IfcCurtainWall
12840,IfcSpace,1009931,IfcCurtainWall
12840,IfcSpace,199481,IfcWall
12840,IfcSpace,718532,IfcWall
12840,IfcSpace,234755,IfcMember
12840,IfcSpace,234841,IfcMember
12840,IfcSpace,235077,IfcMember
12840,IfcSpace,234540,IfcMember
12840,IfcSpace,234583,IfcMember
12840,IfcSpace,234991,IfcMember
12840,IfcSpace,234626,IfcMember
12840,IfcSpace,234669,IfcMember
12840,IfcSpace,234712,IfcMember
12840,IfcSpace,234798,IfcMember
12840,IfcSpace,235034,IfcMember
12840,IfcSpace,235179,IfcMember
12840,IfcSpace,235222,IfcMember
12840,IfcSpace,211635,IfcSingleDoor
12840,IfcSpace,235835,IfcSingleDoor
12840,IfcSpace,234880,IfcMember
12840,IfcSpace,234955,IfcMember
12840,IfcSpace,236198,IfcMember
12840,IfcSpace,236277,IfcMember
12840,IfcSpace,234864,IfcMember
12840,IfcSpace,234932,IfcMember
12840,IfcSpace,236175,IfcMember
12840,IfcSpace,234497,IfcMember
12840,IfcSpace,235136,IfcMember
12840,IfcSpace,236003,IfcMember
12840,IfcSpace,236363,IfcMember
12840,IfcSpace,234896,IfcMember
12840,IfcSpace,235100,IfcMember
12840,IfcSpace,235245,IfcMember
12840,IfcSpace,235261,IfcMember
12840,IfcSpace,236089,IfcMember
12840,IfcSpace,236132,IfcMember
12840,IfcSpace,236320,IfcMember
12840,IfcSpace,236386,IfcMember
12840,IfcSpace,718974,IfcWall
12840,IfcSpace,197641,IfcWall
13014,IfcSpace,952758,IfcSlab
13014,IfcSpace,952985,IfcSlab
13014,IfcSpace,196639,IfcSlab
13014,IfcSpace,952851,IfcSlab
13014,IfcSpace,1019800,IfcCovering
13014,IfcSpace,199525,IfcWall
13014,IfcSpace,718366,IfcWall
13014,IfcSpace,719157,IfcWall
13014,IfcSpace,1014135,IfcWall
13014,IfcSpace,213771,IfcCurtainWall
13014,IfcSpace,236596,IfcCurtainWall
13014,IfcSpace,240611,IfcCurtainWall
13014,IfcSpace,236712,IfcPlate
13014,IfcSpace,236892,IfcPlate
13014,IfcSpace,237201,IfcMember
13014,IfcSpace,237260,IfcMember
13014,IfcSpace,237501,IfcMember
13014,IfcSpace,98198,IfcColumn
13014,IfcSpace,104388,IfcColumn
13014,IfcSpace,213907,IfcSingleDoor
13014,IfcSpace,105588,IfcColumn
13014,IfcSpace,236630,IfcPlate
13014,IfcSpace,236671,IfcPlate
13014,IfcSpace,236851,IfcPlate
13014,IfcSpace,237015,IfcMember
13014,IfcSpace,237047,IfcMember
13014,IfcSpace,237063,IfcMember
13014,IfcSpace,237099,IfcMember
13014,IfcSpace,237122,IfcMember
13014,IfcSpace,237158,IfcMember
13014,IfcSpace,237224,IfcMember
13014,IfcSpace,237406,IfcMember
13014,IfcSpace,237422,IfcMember
13014,IfcSpace,237458,IfcMember
13014,IfcSpace,237583,IfcMember
13014,IfcSpace,237599,IfcMember
13014,IfcSpace,236810,IfcPlate
13014,IfcSpace,98256,IfcColumn
13014,IfcSpace,236735,IfcPlate
13014,IfcSpace,236769,IfcPlate
13014,IfcSpace,240895,IfcSingleDoor
13014,IfcSpace,237031,IfcMember
13014,IfcSpace,237299,IfcMember
13014,IfcSpace,237374,IfcMember
13014,IfcSpace,241170,IfcMember
13014,IfcSpace,241209,IfcMember
13014,IfcSpace,241379,IfcMember
13014,IfcSpace,241402,IfcMember
13014,IfcSpace,241754,IfcMember
13014,IfcSpace,241343,IfcMember
13014,IfcSpace,241718,IfcMember
13014,IfcSpace,241841,IfcMember
13014,IfcSpace,104448,IfcColumn
13014,IfcSpace,237283,IfcMember
13014,IfcSpace,237351,IfcMember
13014,IfcSpace,236915,IfcPlate
13014,IfcSpace,236949,IfcPlate
13014,IfcSpace,236992,IfcMember
13014,IfcSpace,237315,IfcMember
13014,IfcSpace,237390,IfcMember
13014,IfcSpace,237524,IfcMember
13014,IfcSpace,237560,IfcMember
13014,IfcSpace,237615,IfcMember
13014,IfcSpace,237631,IfcMember
13014,IfcSpace,241568,IfcMember
13014,IfcSpace,197641,IfcWall
13330,IfcSpace,952851,IfcSlab
13330,IfcSpace,1017523,IfcSlab
13330,IfcSpace,1019845,IfcCovering
13330,IfcSpace,199569,IfcWall
13330,IfcSpace,1014135,IfcWall
13330,IfcSpace,213771,IfcCurtainWall
13330,IfcSpace,240611,IfcCurtainWall
13330,IfcSpace,241261,IfcMember
13330,IfcSpace,241529,IfcMember
13330,IfcSpace,241636,IfcMember
13330,IfcSpace,214109,IfcSingleDoor
13330,IfcSpace,240870,IfcSingleDoor
13330,IfcSpace,241327,IfcMember
13330,IfcSpace,241477,IfcMember
13330,IfcSpace,241304,IfcMember
13330,IfcSpace,241418,IfcMember
13330,IfcSpace,241454,IfcMember
13330,IfcSpace,241679,IfcMember
13330,IfcSpace,241702,IfcMember
13330,IfcSpace,241793,IfcMember
13330,IfcSpace,241809,IfcMember
13330,IfcSpace,719157,IfcWall
13330,IfcSpace,199525,IfcWall
13330,IfcSpace,197641,IfcWall
13469,IfcSpace,90018,IfcSlab
13469,IfcSpace,952851,IfcSlab
13469,IfcSpace,1017590,IfcSlab
13469,IfcSpace,1019905,IfcCovering
13469,IfcSpace,595625,IfcSlab
13469,IfcSpace,348212,IfcCurtainWall
13469,IfcSpace,364045,IfcCurtainWall
13469,IfcSpace,414286,IfcCurtainWall
13469,IfcSpace,3092691,IfcCurtainWall
13469,IfcSpace,3112967,IfcCurtainWall
13469,IfcSpace,3133010,IfcCurtainWall
13469,IfcSpace,3152778,IfcCurtainWall
13469,IfcSpace,3172521,IfcCurtainWall
13469,IfcSpace,199569,IfcWall
13469,IfcSpace,218315,IfcWall
13469,IfcSpace,719157,IfcWall
13469,IfcSpace,1014135,IfcWall
13469,IfcSpace,1014234,IfcWall
13469,IfcSpace,213771,IfcCurtainWall
13469,IfcSpace,240611,IfcCurtainWall
13469,IfcSpace,241261,IfcMember
13469,IfcSpace,241529,IfcMember
13469,IfcSpace,241636,IfcMember
13469,IfcSpace,97908,IfcColumn
13469,IfcSpace,103788,IfcColumn
13469,IfcSpace,104148,IfcColumn
13469,IfcSpace,214311,IfcSingleDoor
13469,IfcSpace,103848,IfcColumn
13469,IfcSpace,104208,IfcColumn
13469,IfcSpace,97966,IfcColumn
13469,IfcSpace,103908,IfcColumn
13469,IfcSpace,241225,IfcMember
13469,IfcSpace,241493,IfcMember
13469,IfcSpace,241777,IfcMember
13469,IfcSpace,3192349,IfcColumn
13469,IfcSpace,241193,IfcMember
13469,IfcSpace,241552,IfcMember
13469,IfcSpace,241584,IfcMember
13469,IfcSpace,241600,IfcMember
13469,IfcSpace,197641,IfcWall
13469,IfcSpace,216255,IfcCurtainWall
13715,IfcSpace,90180,IfcSlab
13715,IfcSpace,196840,IfcSlab
13715,IfcSpace,595702,IfcSlab
13715,IfcSpace,1019965,IfcCovering
13715,IfcSpace,1014333,IfcWall
13715,IfcSpace,1022894,IfcWall
13715,IfcSpace,218540,IfcCurtainWall
13715,IfcSpace,243831,IfcCurtainWall
13715,IfcSpace,307078,IfcCurtainWall
13715,IfcSpace,310857,IfcCurtainWall
13715,IfcSpace,311989,IfcCurtainWall
13715,IfcSpace,313177,IfcCurtainWall
13715,IfcSpace,533773,IfcCurtainWall
13715,IfcSpace,536438,IfcCurtainWall
13715,IfcSpace,967519,IfcCurtainWall
13715,IfcSpace,992104,IfcCurtainWall
13715,IfcSpace,993161,IfcCurtainWall
13715,IfcSpace,994218,IfcCurtainWall
13715,IfcSpace,995275,IfcCurtainWall
13715,IfcSpace,243883,IfcPlate
13715,IfcSpace,244208,IfcPlate
13715,IfcSpace,244554,IfcMember
13715,IfcSpace,244597,IfcMember
13715,IfcSpace,244672,IfcMember
13715,IfcSpace,719263,IfcWall
13715,IfcSpace,242437,IfcCurtainWall
13715,IfcSpace,242854,IfcMember
13715,IfcSpace,242945,IfcMember
13715,IfcSpace,243261,IfcMember
13715,IfcSpace,98024,IfcColumn
13715,IfcSpace,103968,IfcColumn
13715,IfcSpace,242763,IfcMember
13715,IfcSpace,243127,IfcMember
13715,IfcSpace,243341,IfcMember
13715,IfcSpace,218556,IfcSingleDoor
13715,IfcSpace,104268,IfcColumn
13715,IfcSpace,242822,IfcMember
13715,IfcSpace,242870,IfcMember
13715,IfcSpace,242886,IfcMember
13715,IfcSpace,243277,IfcMember
13715,IfcSpace,98314,IfcColumn
13715,IfcSpace,243847,IfcSingleDoor
13715,IfcSpace,242799,IfcMember
13715,IfcSpace,242961,IfcMember
13715,IfcSpace,243036,IfcMember
13715,IfcSpace,243072,IfcMember
13715,IfcSpace,243111,IfcMember
13715,IfcSpace,243143,IfcMember
13715,IfcSpace,243179,IfcMember
13715,IfcSpace,244486,IfcMember
13715,IfcSpace,244620,IfcMember
13715,IfcSpace,243013,IfcMember
13715,IfcSpace,243095,IfcMember
13715,IfcSpace,242922,IfcMember
13715,IfcSpace,242977,IfcMember
13715,IfcSpace,243222,IfcMember
13715,IfcSpace,243245,IfcMember
13715,IfcSpace,243293,IfcMember
13715,IfcSpace,243309,IfcMember
13715,IfcSpace,243325,IfcMember
13715,IfcSpace,104508,IfcColumn
13715,IfcSpace,242838,IfcMember
13715,IfcSpace,244174,IfcPlate
13715,IfcSpace,244454,IfcMember
13715,IfcSpace,244502,IfcMember
13715,IfcSpace,244518,IfcMember
13715,IfcSpace,244636,IfcMember
13715,IfcSpace,199613,IfcWall
13715,IfcSpace,243924,IfcPlate
13715,IfcSpace,244781,IfcMember
13715,IfcSpace,244715,IfcMember
13715,IfcSpace,244249,IfcPlate
13715,IfcSpace,244758,IfcMember
13715,IfcSpace,244797,IfcMember
13715,IfcSpace,244833,IfcMember
13715,IfcSpace,596869,IfcWall
14015,IfcSpace,90180,IfcSlab
14015,IfcSpace,595702,IfcSlab
14015,IfcSpace,595779,IfcSlab
14015,IfcSpace,595856,IfcSlab
14015,IfcSpace,1017657,IfcSlab
14015,IfcSpace,1020025,IfcCovering
14015,IfcSpace,963216,IfcWall
14015,IfcSpace,1014333,IfcWall
14015,IfcSpace,1022894,IfcWall
14015,IfcSpace,218540,IfcCurtainWall
14015,IfcSpace,243831,IfcCurtainWall
14015,IfcSpace,307078,IfcCurtainWall
14015,IfcSpace,310857,IfcCurtainWall
14015,IfcSpace,311989,IfcCurtainWall
14015,IfcSpace,313177,IfcCurtainWall
14015,IfcSpace,533773,IfcCurtainWall
14015,IfcSpace,535085,IfcCurtainWall
14015,IfcSpace,536438,IfcCurtainWall
14015,IfcSpace,537384,IfcCurtainWall
14015,IfcSpace,967519,IfcCurtainWall
14015,IfcSpace,992104,IfcCurtainWall
14015,IfcSpace,993161,IfcCurtainWall
14015,IfcSpace,994218,IfcCurtainWall
14015,IfcSpace,995275,IfcCurtainWall
14015,IfcSpace,199613,IfcWall
14015,IfcSpace,98082,IfcColumn
14015,IfcSpace,104028,IfcColumn
14015,IfcSpace,218767,IfcSingleDoor
14015,IfcSpace,1022981,IfcColumn
14015,IfcSpace,98372,IfcColumn
14015,IfcSpace,244110,IfcPlate
14015,IfcSpace,244151,IfcPlate
14015,IfcSpace,244331,IfcPlate
14015,IfcSpace,244067,IfcSingleDoor
14015,IfcSpace,244438,IfcMember
14015,IfcSpace,244872,IfcMember
14015,IfcSpace,244967,IfcMember
14015,IfcSpace,245010,IfcMember
14015,IfcSpace,245033,IfcMember
14015,IfcSpace,245085,IfcMember
14015,IfcSpace,245194,IfcMember
14015,IfcSpace,104568,IfcColumn
14015,IfcSpace,245128,IfcMember
14015,IfcSpace,244290,IfcPlate
14015,IfcSpace,244856,IfcMember
14015,IfcSpace,244888,IfcMember
14015,IfcSpace,244924,IfcMember
14015,IfcSpace,245049,IfcMember
14015,IfcSpace,244372,IfcPlate
14015,IfcSpace,244415,IfcMember
14015,IfcSpace,244470,IfcMember
14015,IfcSpace,245171,IfcMember
14015,IfcSpace,245210,IfcMember
14015,IfcSpace,596869,IfcWall
14015,IfcSpace,199833,IfcWall
14329,IfcSpace,196773,IfcSlab
14329,IfcSpace,595779,IfcSlab
14329,IfcSpace,595856,IfcSlab
14329,IfcSpace,1020085,IfcCovering
14329,IfcSpace,222415,IfcCurtainWall
14329,IfcSpace,199701,IfcWall
14329,IfcSpace,199833,IfcWall
14329,IfcSpace,1014502,IfcWall
14329,IfcSpace,1014671,IfcWall
14329,IfcSpace,98082,IfcColumn
14329,IfcSpace,104028,IfcColumn
14329,IfcSpace,1022981,IfcColumn
14329,IfcSpace,98140,IfcColumn
14329,IfcSpace,104088,IfcColumn
14329,IfcSpace,104328,IfcColumn
14329,IfcSpace,222513,IfcSingleDoor
14329,IfcSpace,596869,IfcWall
14329,IfcSpace,197886,IfcWall
14329,IfcSpace,220770,IfcCurtainWall
14498,IfcSpace,595779,IfcSlab
14498,IfcSpace,1017709,IfcSlab
14498,IfcSpace,1020130,IfcCovering
14498,IfcSpace,222415,IfcCurtainWall
14498,IfcSpace,199701,IfcWall
14498,IfcSpace,199833,IfcWall
14498,IfcSpace,222563,IfcSingleDoor
14498,IfcSpace,1014671,IfcWall
14498,IfcSpace,197886,IfcWall
14498,IfcSpace,199657,IfcWall
14611,IfcSpace,595779,IfcSlab
14611,IfcSpace,1017776,IfcSlab
14611,IfcSpace,1020190,IfcCovering
14611,IfcSpace,222415,IfcCurtainWall
14611,IfcSpace,199657,IfcWall
14611,IfcSpace,199833,IfcWall
14611,IfcSpace,1014671,IfcWall
14611,IfcSpace,1019336,IfcWall
14611,IfcSpace,98372,IfcColumn
14611,IfcSpace,104568,IfcColumn
